fo_mean,fo_median,fo_std,fo_variance,fo_skewness,fo_kurtosis,fo_energy,fo_entropy,fo_min,fo_max,fo_range,fo_p10,fo_p25,fo_p75,fo_p90,fo_iqr,fo_mad,shape_area,shape_perimeter,shape_eccentricity,shape_major_axis,shape_minor_axis,shape_solidity,shape_extent,shape_aspect_ratio,shape_equiv_diameter,shape_convex_area,glcm_contrast_d1_mean,glcm_contrast_d2_mean,glcm_contrast_d3_mean,glcm_dissimilarity_d1_mean,glcm_dissimilarity_d2_mean,glcm_dissimilarity_d3_mean,glcm_homogeneity_d1_mean,glcm_homogeneity_d2_mean,glcm_homogeneity_d3_mean,glcm_energy_d1_mean,glcm_energy_d2_mean,glcm_energy_d3_mean,glcm_correlation_d1_mean,glcm_correlation_d2_mean,glcm_correlation_d3_mean,glcm_asm_d1_mean,glcm_asm_d2_mean,glcm_asm_d3_mean,label,label_name
134.70051237641624,137.0,16.139673974916818,260.48907601660727,-0.3051840088161335,0.6754643182940478,255034165.0,5.984405300020386,79.0,207.0,128.0,114.0,125.0,145.0,153.0,20.0,12.539944210717072,13857.0,515.4041122946064,0.9127761384704449,210.81897945251842,86.11115891223328,0.9620244376562066,0.6647956246401843,2.448219047514975,132.82801049249798,14404.0,0.7796049374822893,1.0853583521133299,1.8231790544226243,0.23862267157066044,0.32115763607050385,0.5062022779057802,0.9144076574779112,0.887201399487105,0.8297521170566976,0.4453745542855365,0.43069698624218367,0.4026724526754841,0.9700617629851368,0.9582269296612722,0.9293351088398482,0.19857456545879248,0.18573229538801,0.16238583162286663,0,benign
33.36300334095305,19.0,38.52703798913755,1484.3326562164475,2.148139767675933,4.832474544367287,73857713.0,6.416096261752076,0.0,234.0,234.0,3.0,10.0,40.0,86.0,30.0,27.118137300793283,28435.0,659.8721497261419,0.7261063933751903,229.82405144194988,158.02296429633702,0.9846596024655447,0.779788838612368,1.4543712204446806,190.274975902099,28878.0,0.7853817757391515,1.106231213797202,1.873338572340566,0.25700565238422307,0.33918923265550893,0.5093719154594026,0.9014698905175698,0.8750425208292796,0.8276281486763054,0.5574322049276688,0.5442850521381611,0.5206967506438309,0.9101742117854285,0.8729387411968055,0.7827066876389817,0.31087410952103794,0.29635808790734836,0.2712094089482866,0,benign
36.61301896463352,19.0,49.71665914432235,2471.746196472731,2.441264088704965,6.157165360325047,7437718.0,6.3486640612960175,0.0,244.0,244.0,1.0,5.0,45.0,92.0,40.0,33.336311649771,1951.0,187.29646455628165,0.8449413659368463,68.91131754819664,36.85783441442761,0.9540342298288509,0.7130847953216374,1.8696518296045639,49.84064959225855,2045.0,3.5721021939285444,4.784044386372496,7.186703397987729,0.6063499795199199,0.791420808759269,1.1487475482183722,0.8426606934300054,0.8030837551461398,0.7300048076834389,0.5866524408459953,0.5693289672726519,0.5326594234445196,0.7241342207937014,0.6301505778306287,0.43353247131744765,0.34431656349017276,0.3242900466936347,0.2839362659236848,0,benign
36.29214823454565,27.0,34.669969221699766,1202.006765833609,3.0238988185360167,9.347522271546708,95031539.0,5.995761640122369,0.0,231.0,231.0,14.0,20.0,36.0,59.0,16.0,19.83327052023357,37724.0,804.6589462905455,0.8855834204397511,323.6480046968592,150.32814194966664,0.9908073751116248,0.8455262686031917,2.1529435573362177,219.16133004156842,38074.0,0.7784341958179195,1.1087058995363173,1.9384305805458526,0.2672951642654102,0.3495950611594591,0.5205036610814957,0.8943425487631066,0.8677620963508904,0.8210170262547001,0.4829723655685034,0.4650209076085763,0.4366926035416234,0.9007613101037091,0.8576618286479644,0.7461633334611637,0.23363313890462434,0.21654070291515576,0.1908904601096197,0,benign
82.29362061681454,70.0,39.54161163863581,1563.5390509806984,1.0299364082308684,0.5377163729265519,19730789.0,7.007449765644324,15.0,226.0,211.0,40.0,54.0,104.5,141.0,50.5,31.724650788219726,2367.0,188.2253967444162,0.7135307004863016,65.88522800888613,46.16076964166509,0.9772914946325351,0.821875,1.427299165944096,54.89770489180882,2422.0,2.175353453934184,2.9067159621683025,4.370317236788092,0.5279630694344237,0.6883788376409578,0.9981275470330058,0.8217770976266082,0.7744929927348357,0.6917754813865401,0.28882632106453465,0.2719983696551892,0.24507518422949376,0.8422630791766557,0.7873126357702052,0.6676891582081755,0.08362278770548008,0.07405854135845917,0.06008205500599318,0,benign
72.65162454873646,58.0,46.32515548223774,2146.020030453501,2.472203940159185,5.22560274482116,37017453.0,6.254712517677996,24.0,240.0,216.0,43.0,50.0,69.0,124.0,19.0,29.052379152602008,4986.0,280.3086578651014,0.7454424014692215,97.78846914207335,65.18286436457186,0.9721193215051667,0.7670769230769231,1.5002174282359901,79.67667393942547,5129.0,4.442451194638691,5.975028845162771,8.479516802686526,0.6786057085275832,0.8830939447457306,1.2538068477341298,0.8393678172967944,0.8012380272547914,0.7257056762911139,0.386230926866744,0.3701832974959267,0.33795886384257995,0.7321750047422713,0.6372592453895598,0.47107386241073573,0.14934968564927917,0.1371899752368857,0.1143465281011257,0,benign
36.46027397260274,29.0,24.56212468601632,603.2979690914123,2.447998018575154,7.882126035387719,41619608.0,6.01084393783237,8.0,210.0,202.0,16.0,21.0,43.0,63.0,22.0,16.775502129378424,21535.0,623.2447327281723,0.8747762086083004,239.7518705368313,116.16629691303825,0.9713138784899192,0.7324082576607829,2.063867721601807,165.58748019059814,22171.0,0.5572100637160669,0.7618771778474274,1.1985942548665585,0.19475174252753746,0.2580784999759802,0.3883504994531143,0.9250392499012028,0.9030112905518028,0.860117927504803,0.4790611718722767,0.46501750151502064,0.43843593989491136,0.8685397691672543,0.8193151861047001,0.7116963246735831,0.22968295336705755,0.21642752148653574,0.19240267226801147,0,benign
124.29451961186278,124.0,16.718722764889122,279.5156908892218,0.4000020277533182,1.2484314347773342,345259449.0,6.05427121311623,72.0,208.0,136.0,103.0,114.0,135.0,144.0,21.0,12.697347983304745,21951.0,619.2924599429249,0.8483717487767322,230.8676671393579,122.2215644919423,0.9563455757417331,0.6803136428438604,1.8889274417247237,167.17918903524313,22953.0,0.7628932310707994,1.0615755318844942,1.7530006089865728,0.22266222468520389,0.3003337011326179,0.46885569450757575,0.9206296867171367,0.8950652984339473,0.842776536239888,0.43240529614464523,0.4178273327184997,0.39050995942387007,0.9648826261531223,0.9510242810641469,0.9185054599181746,0.1871559059880622,0.17476347055734426,0.15265958935800805,0,benign
75.02933643771827,58.0,49.89995183288319,2490.005192924062,1.9319946107757284,2.9184548175502467,34872851.0,6.730137588983988,10.0,239.0,229.0,38.0,47.0,78.0,160.5999999999999,31.0,34.40765619388492,4295.0,261.58073580374355,0.8377975078013019,100.26441097611888,54.742471041751394,0.9785828206880839,0.8116024187452758,1.831565310591268,73.94973863806095,4389.0,5.737140601772273,7.575464305003248,10.265422705716341,0.8062618291173043,1.0463418704048202,1.4441418293025712,0.8148294403858369,0.7691010164452251,0.6872909514749275,0.323208842797867,0.30476938808158294,0.27342450905027077,0.695047231808709,0.5930959108511945,0.4314377575978666,0.10476289780775452,0.09316069332956944,0.07500907239843245,0,benign
113.6353390292674,112.0,13.252573399436619,175.63070170745507,0.4722898454846982,-0.06077706082402212,72000504.0,5.709209028034426,82.0,161.0,79.0,98.0,104.0,122.0,133.0,18.0,10.597569459120008,5501.0,294.8944443027283,0.786058319683107,106.80285577612406,66.02043544212468,0.9755275758113141,0.7863064608347627,1.6177241949540058,83.69044590386724,5639.0,1.3203968463402427,1.8312706677167179,2.9738065996142895,0.332404880235069,0.4506147797760416,0.7026013163389158,0.8922382799142508,0.8565656542323559,0.7841423875800532,0.4222931142192087,0.4000591682355715,0.36167406085114395,0.9031121231211903,0.8643055017059127,0.7721077703746272,0.17884455226701695,0.16062678889681523,0.1312476892967951,0,benign
56.196429888618425,38.0,44.63959410539832,1992.6933618947119,1.8243798048618567,2.540082094491659,69828475.0,6.606051111267398,8.0,240.0,232.0,24.0,29.0,64.0,128.0,35.0,32.67972979643988,13557.0,456.13203435596427,0.7447134014065243,161.03864615775578,107.47468173911611,0.9838885260178533,0.7254387842465754,1.4983868158703717,131.3822990664062,13779.0,0.98356403530754,1.4030797096338676,2.3395342557725534,0.26530286902242434,0.36352757973892386,0.5710494191986765,0.9053773204923246,0.8749503081671842,0.8166368111308979,0.4191682066437009,0.40766280314751224,0.3853734527315873,0.9260364177151783,0.8942575094213108,0.8224478910940393,0.17576696430934097,0.1662729825157867,0.1485810414275965,0,benign
40.8801580333626,37.0,20.824253272401748,433.64952435313495,1.3314170405950807,2.1221696528244287,14384455.0,6.099838408966803,10.0,134.0,124.0,20.0,25.0,51.0,67.0,26.0,16.052449368095225,6834.0,316.75230867899734,0.5664596247431206,103.22878583099377,85.06975784503993,0.9835924006908463,0.8609221466364324,1.2134604405367144,93.28086110623177,6948.0,0.4709554824698112,0.6259796084735653,0.95428669222747,0.21996324040307233,0.28972909386751855,0.4296376536553721,0.9086438113496877,0.8801066834231026,0.8246488641625037,0.4229659045465587,0.4059097105066939,0.37633164604535413,0.8667551565343229,0.8220858188845254,0.7235986141933316,0.17910840902360528,0.16496525176761118,0.1417354404146614,0,benign
84.21756021756022,82.0,18.673566472453846,348.7020848011524,1.1474019846329873,1.6361440435601553,38307810.0,6.030864331115152,44.0,159.0,115.0,64.0,71.0,92.0,106.0,21.0,13.810891172196534,5148.0,291.0304832720494,0.8402404339470351,110.2175148003037,59.761478692249305,0.9818806027083731,0.8068965517241379,1.8442902888645931,80.96071378327032,5243.0,0.852296037684156,1.144331254906741,1.771892309668893,0.28491232358887486,0.3786656048690568,0.576122825193098,0.8964144082854558,0.8638011216893781,0.797469038400076,0.391351653388056,0.37121419004419187,0.3349525908368576,0.8945767162612731,0.8568012518978171,0.7699889120076726,0.15360043527736017,0.13828697873203347,0.11257717382929353,0,benign
56.68512110726643,43.0,44.44513534049773,1975.3700554351599,1.5195937917766684,1.6321492808637723,14994976.0,6.806348584369287,8.0,208.0,200.0,18.0,24.0,69.0,132.0,45.0,33.38697333604722,2890.0,212.46803743153544,0.824952311399953,80.93863477565637,45.74670568385156,0.9796610169491525,0.8420745920745921,1.769277887133793,60.66021994919422,2950.0,1.6536701934429212,2.227751101068115,3.6213484760853194,0.5103923120572171,0.6655927329504442,1.0092310866283911,0.8171166522980056,0.7715475186307021,0.6820804121495183,0.3366244075612273,0.3184090215894061,0.2869734211066096,0.8713976742159939,0.8207424121820102,0.6865037692529423,0.11377171278273247,0.10177427273469879,0.082661980156051,0,benign
48.27979274611399,39.0,29.376569845977507,862.982855915595,1.733543299762928,2.599725573828086,6164268.0,6.219975238014297,11.0,185.0,174.0,23.0,31.0,52.0,97.0,21.0,21.015581626352386,1930.0,166.8111831820431,0.6395604426570677,56.76122692332072,43.63467182850393,0.9767206477732794,0.8205782312925171,1.3008285508919994,49.57168870775802,1976.0,0.909391167775314,1.2990970792418963,2.2296494037060084,0.3532355347904128,0.47877172934337553,0.7379851368058916,0.8653992952841998,0.8226357043028709,0.7424624838180806,0.4000994596618073,0.379120855983989,0.34274157014883705,0.8629775096384136,0.8041892066746155,0.6631071748668569,0.16028630982066772,0.14398935953983377,0.11760270996076413,0,benign
20.08654442877292,15.0,19.69899762020834,388.05050724097384,1.4978465879637293,2.5991550103197554,14029688.0,5.722399429839224,0.0,124.0,124.0,1.0,4.0,30.0,46.0,26.0,15.190977135797857,17725.0,517.8832970144351,0.7503678278077157,185.6954750209846,122.74851877598059,0.9896705750977107,0.820829860146337,1.5128123489610814,150.22706457370043,17910.0,0.21245225596499206,0.28312699686196163,0.4278960044413852,0.1280540174474892,0.16782041312492546,0.24727148293470555,0.9430776839592153,0.9259196069561371,0.8922847088389934,0.6243193713579307,0.6134442133926233,0.5930620066893265,0.9017763862747497,0.8680682826936936,0.7956757125026734,0.3898427555975639,0.37637715220677115,0.3517615314659255,0,benign
82.51040270823049,82.0,15.863368626475843,251.64646417945806,0.4616955022870676,0.7257365312795714,100098253.0,5.985636417429536,41.0,147.0,106.0,64.0,72.0,91.0,102.0,19.0,12.231204694099837,14179.0,466.71782079359116,0.6308381629809552,153.44777289941297,119.06234217791628,0.9778620689655172,0.7320082601961797,1.288801900689255,134.36243338373964,14500.0,0.5882573509504991,0.8114647837695594,1.3000956744859062,0.2186372569157024,0.29254032764377896,0.44980123222959034,0.9167647739869356,0.8904560888232573,0.8360161223243454,0.4203662814131857,0.4039113772130371,0.3728100808610294,0.9333022204187906,0.9076631398292947,0.8501044554357307,0.17692109546781076,0.16331601791660955,0.13911170021231528,0,benign
37.79039634146341,28.0,37.268411566202786,1388.9345006678775,2.2788977903182146,8.059344059167936,62831451.0,6.559729946782647,0.0,238.0,238.0,2.0,12.0,54.0,80.0,42.0,26.673874531966266,22304.0,593.4284989122459,0.7834997354042302,214.27248101546988,133.14723086058902,0.9830314249195645,0.7420814479638009,1.6092898037047616,168.51805483618978,22689.0,1.9141013262336792,2.573170659302827,3.3003944820981865,0.29104419001477816,0.37881452305365687,0.5090111434035736,0.9234408189501655,0.9032399069991188,0.8655507037512321,0.5090652360757411,0.4990394800641776,0.47865204493763513,0.7686560291436343,0.6885130504905181,0.5988413287693166,0.259215102314636,0.24911048478996328,0.22917188146183687,0,benign
54.46378535553793,50.0,27.249727660505002,742.5476575716914,0.6313859353778594,-0.07603318275760662,28061171.0,6.682259198511281,0.0,157.0,157.0,23.0,35.0,69.0,96.0,34.0,21.79951137890345,7566.0,378.65180361560897,0.9254930774417832,159.97321261546617,60.592177510772686,0.9841311134235172,0.8416017797552836,2.6401627930771183,98.14953079595561,7688.0,0.5685797882815037,0.7701154253687255,1.2300161222900154,0.2846567640154081,0.37310085720230124,0.567800852957434,0.8785885585905686,0.8431152721665826,0.767352775640556,0.3354041530536373,0.31692956926379423,0.28153642988141103,0.9087068395871112,0.8750958450822922,0.7951629333295531,0.1130723433181629,0.10110204385941447,0.08002021061326545,0,benign
40.01651376146789,30.0,31.639282099000393,1001.0441717401267,1.033478967601547,0.4259247666796373,12764603.0,6.637355955829374,0.0,176.0,176.0,8.0,16.0,61.0,87.0,45.0,25.84053493439572,4905.0,287.96551211459376,0.8535736034700975,109.97894161914998,57.29597858782687,0.9726353361094586,0.6835284280936454,1.9194879698331244,79.0268306774729,5043.0,0.8842171524923554,1.2324108781641885,1.9905302813043273,0.30380399581307366,0.407897805122184,0.6226790305244653,0.8878288452864405,0.8539238322888125,0.7893797264901408,0.5003521277268912,0.4852842203311609,0.45518032741257564,0.8589169350214614,0.8029597967687542,0.6800567914722747,0.2505114482335183,0.2356404833421981,0.20742140009576157,0,benign
50.02472624514306,32.0,52.62521281069405,2769.4130233708374,1.2239560092988806,0.7142744862318842,29849420.0,6.678095975111848,0.0,216.0,216.0,1.0,7.0,77.0,129.0,70.0,42.401765860912406,5662.0,306.1076477383247,0.8541508871821125,118.03535392907008,61.38136458202908,0.979076603838838,0.6958338453975667,1.922983542852481,84.90631485520079,5783.0,1.1357833853677097,1.6248090839613267,2.83137740015869,0.3306027102609887,0.44981205625361365,0.7142860179957404,0.8821866593681735,0.8466595138135664,0.7774812281570674,0.5236202107220312,0.5112890703609484,0.48492580412539665,0.926319715197988,0.8941915293243886,0.813831586365263,0.27425288718388585,0.2614948610460642,0.23525433183081051,0,benign
11.771593533487298,1.0,16.678546923630538,278.1739274837457,1.4343796724074938,1.056071152325715,1804503.0,3.847337047655617,0.0,81.0,81.0,1.0,1.0,21.0,39.0,20.0,13.729329080639397,4330.0,252.06601717798213,0.29756438130288404,76.62589159565503,73.15487310373743,0.9736901281762986,0.7699146514935988,1.0474475362290017,74.25043588224418,4447.0,0.2240141565502055,0.30207669558064265,0.46917986230592224,0.14036446865033742,0.1834373241582255,0.26875575430472765,0.9380096211929305,0.9199196116851904,0.8853748006646616,0.7535036511193471,0.7426598947916927,0.7211894335878113,0.8114356548057187,0.7447573632614101,0.6000289942974276,0.5678245648970821,0.5515710264020701,0.5201447747918773,0,benign
24.291441788743253,10.0,30.779329598947886,947.3671305606694,1.4700672085964035,1.5354515255987877,5982184.0,5.267980927529026,0.0,146.0,146.0,1.0,1.0,37.0,71.0,36.0,24.261067441679362,3891.0,235.58073580374355,0.4742438449884876,75.32481973922295,66.3154842815604,0.9769018327893547,0.7955428337763238,1.1358556837104734,70.3859010638105,3983.0,0.6137578246170559,0.8595892330185125,1.4269571020489746,0.26039517543044427,0.34555235749593166,0.5186328619363744,0.8965153846796748,0.8667815372347649,0.8117228645039688,0.6218969948535865,0.6081870775837891,0.5829432206165728,0.8743500602021667,0.8227768906291528,0.6999793770285727,0.38682381036982866,0.36992920439751115,0.339827797252546,0,benign
51.30446841294299,39.0,41.83085827740508,1749.8207042243491,1.7039011234390362,2.821475053473991,28438980.0,6.860867853813481,0.0,215.0,215.0,14.0,23.0,63.0,110.0,40.0,30.659220182288266,6490.0,347.4507934888324,0.8765071722857992,131.96731872446594,63.527589222757115,0.9721390053924506,0.740191605839416,2.0773229448661663,90.90283078832697,6676.0,1.5887910569299186,2.204199408879528,3.6396439496540998,0.4155625986898712,0.5577695877359392,0.86993503616086,0.8545713408269523,0.8124820868448747,0.7296499146276973,0.3998377958789085,0.38124270358469775,0.3435978344070801,0.8610750751650662,0.8053200310880735,0.6712240579567539,0.16017238223626226,0.1456182375243426,0.11836999672101499,0,benign
20.14562440419447,6.0,30.354808653724188,921.4144084042089,2.558949003125938,9.169544328196011,69614818.0,4.945038348890515,0.0,243.0,243.0,0.0,0.0,32.0,56.0,32.0,21.730458482680408,52450.0,939.1513703397205,0.8423492622917297,354.48420184640605,191.0428863459147,0.9897720410628019,0.7461943377436335,1.8555215984569762,258.42100170334317,52992.0,0.4620909083136565,0.6272835724108516,1.0160218823377987,0.13277714448046027,0.1732555217385764,0.25934457541413236,0.9524277858480912,0.939841728285771,0.9155226124813782,0.7125061735809883,0.707035205368886,0.6957471811561688,0.8957988977443379,0.8573952857324139,0.7647122411870368,0.5076930758454361,0.4999340490947895,0.4841090280464598,0,benign
13.879420792739891,1.0,23.694434058441345,561.4262053498252,3.0096843854976854,12.370355369487779,11300411.0,4.171191424165133,0.0,208.0,208.0,1.0,1.0,20.0,42.0,19.0,16.1940237954018,14986.0,496.85385976291224,0.8182375404451013,182.93757728375294,105.16720423111218,0.9807591623036649,0.760093325218097,1.7394926357625236,138.13315249208333,15280.0,0.5584860031755952,0.7762543949354266,1.238929014339992,0.17558757914509593,0.23194108250549933,0.3431546870362181,0.9384734376836612,0.92146155591982,0.8900281907159048,0.7669320852715955,0.757660827682161,0.738743085573354,0.7848507847581987,0.7002594355006632,0.518752365533376,0.5882393912704791,0.5741332195208142,0.5458476728649853,0,benign
77.75055946646906,77.0,32.525149653854534,1057.8853600056339,0.3700717906527157,-0.15371871991301012,479277277.0,7.0203547748995385,0.0,207.0,207.0,37.0,53.0,99.0,120.0,46.0,26.431456297469143,67475.0,1007.1097397793778,0.6572796181571647,339.41584068564777,255.7996631939609,0.9878196963707966,0.8053735333786897,1.3268814995596168,293.10721294605685,68307.0,0.46664609169063004,0.6657317442283524,1.172756287601587,0.2795332217873659,0.37235569523300394,0.5734128779069154,0.8725701994208328,0.8343290941617922,0.7585718331030138,0.29896733052384916,0.28345735263061944,0.2572411581560212,0.9585813965286839,0.9408436495543383,0.8953801743755512,0.08966206992341799,0.08054082555318158,0.06632908363360812,0,benign
18.47077066211816,1.0,32.77563611713109,1074.242322882588,2.3982084208680976,5.759183105067326,9127990.0,4.347763810155124,0.0,187.0,187.0,1.0,1.0,19.0,66.0,18.0,22.773049830413136,6449.0,313.2792206135785,0.6705624681793058,105.40510317420797,78.19509929826337,0.9738749622470553,0.7751201923076924,1.3479758209930286,90.6152405724173,6622.0,0.8466100363014152,1.1531641084379585,1.8567581279378749,0.25319191300895244,0.33477542206604793,0.5054775360777837,0.9133451651426552,0.8893869896980415,0.8454008331903513,0.7571880777707416,0.7465321344489853,0.7258188878801319,0.8406050579175322,0.7803009226347692,0.6349461120220166,0.5733835204399853,0.5573610809741225,0.5268471865450841,0,benign
